Experiment Log
[2025-03-25 15:20:06] Experiment folder created at: Results/MNN_Results/TrTj_13_100_14_100_TTj_15/bfw_3_npbi_3_niu_1
[2025-03-25 15:20:09] Filling missing b2 at row 2920 with moving average 0.3210441
[2025-03-25 15:20:09] Filling missing b1 at row 2921 with moving average 0.32348550000000004
[2025-03-25 15:20:09] Filling missing b2 at row 2922 with moving average 0.3084302
[2025-03-25 15:20:09] Filling missing b4 at row 2924 with moving average -0.329589
[2025-03-25 15:20:09] Filling missing b1 at row 2925 with moving average 0.2880852
[2025-03-25 15:20:09] Filling missing b1 at row 2926 with moving average 0.288899
[2025-03-25 15:20:09] Filling missing b3 at row 2927 with moving average -0.3332511
[2025-03-25 15:20:09] Filling missing b3 at row 2935 with moving average -0.3430167
[2025-03-25 15:20:09] Filling missing b4 at row 2935 with moving average -0.33447180000000004
[2025-03-25 15:20:09] Filling missing b4 at row 2938 with moving average -0.3202303
[2025-03-25 15:20:09] Filling missing b2 at row 2939 with moving average 0.3112785
[2025-03-25 15:20:09] Filling missing b3 at row 2939 with moving average -0.31616130000000003
[2025-03-25 15:20:09] Filling missing b2 at row 2945 with moving average 0.2612298
[2025-03-25 15:20:09] Filling missing b2 at row 2946 with moving average 0.260416
[2025-03-25 15:20:09] Filling missing b1 at row 2947 with moving average 0.2832024
[2025-03-25 15:20:09] Filling missing b1 at row 2953 with moving average 0.2661126
[2025-03-25 15:20:09] Filling missing b2 at row 2955 with moving average 0.24658139999999998
[2025-03-25 15:20:09] Filling missing b3 at row 2957 with moving average -0.3698721
[2025-03-25 15:20:09] Filling missing b1 at row 2959 with moving average 0.30517500000000003
[2025-03-25 15:20:09] Filling missing b2 at row 2959 with moving average 0.2905266
[2025-03-25 15:20:09] Filling missing b1 at row 2960 with moving average 0.3068026
[2025-03-25 15:20:09] Filling missing b1 at row 2962 with moving average 0.3065313333333333
[2025-03-25 15:20:09] Filling missing b3 at row 2964 with moving average -0.31616130000000003
[2025-03-25 15:20:09] Filling missing b2 at row 2965 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b2 at row 2966 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b3 at row 2966 with moving average -0.3202303
[2025-03-25 15:20:09] Filling missing b3 at row 2967 with moving average -0.3195521333333333
[2025-03-25 15:20:09] Filling missing b1 at row 2968 with moving average 0.30517500000000003
[2025-03-25 15:20:09] Filling missing b1 at row 2970 with moving average 0.29581630000000003
[2025-03-25 15:20:09] Filling missing b3 at row 2971 with moving average -0.3466788
[2025-03-25 15:20:09] Filling missing b4 at row 2971 with moving average -0.33080970000000004
[2025-03-25 15:20:09] Filling missing b1 at row 2974 with moving average 0.2941887
[2025-03-25 15:20:09] Filling missing b1 at row 2976 with moving average 0.2836093
[2025-03-25 15:20:09] Filling missing b3 at row 2977 with moving average -0.3613272
[2025-03-25 15:20:09] Filling missing b1 at row 2978 with moving average 0.26909653333333333
[2025-03-25 15:20:09] Filling missing b4 at row 2983 with moving average -0.3149406
[2025-03-25 15:20:09] Filling missing b1 at row 2984 with moving average 0.3100578
[2025-03-25 15:20:09] Filling missing b2 at row 2985 with moving average 0.2941887
[2025-03-25 15:20:09] Filling missing b2 at row 2986 with moving average 0.29337490000000005
[2025-03-25 15:20:09] Filling missing b3 at row 2987 with moving average -0.341796
[2025-03-25 15:20:09] Filling missing b4 at row 2992 with moving average -0.378417
[2025-03-25 15:20:09] Filling missing b2 at row 2994 with moving average 0.256347
[2025-03-25 15:20:09] Filling missing b3 at row 2997 with moving average -0.31616130000000003
[2025-03-25 15:20:09] Filling missing b4 at row 2997 with moving average -0.31982340000000004
[2025-03-25 15:20:09] Filling missing b1 at row 2998 with moving average 0.3027336
[2025-03-25 15:20:09] Filling missing b2 at row 2999 with moving average 0.2954094
[2025-03-25 15:20:09] Filling missing b1 at row 3002 with moving average 0.3039543
[2025-03-25 15:20:09] Filling missing b2 at row 3003 with moving average 0.292968
[2025-03-25 15:20:09] Filling missing b2 at row 3004 with moving average 0.2978508
[2025-03-25 15:20:09] Filling missing b1 at row 3011 with moving average 0.2795403
[2025-03-25 15:20:09] Filling missing b2 at row 3011 with moving average 0.2661126
[2025-03-25 15:20:09] Filling missing b1 at row 3012 with moving average 0.27872650000000004
[2025-03-25 15:20:09] Filling missing b3 at row 3012 with moving average -0.3686514
[2025-03-25 15:20:09] Filling missing b1 at row 3015 with moving average 0.3101934333333334
[2025-03-25 15:20:09] Filling missing b2 at row 3015 with moving average 0.2587884
[2025-03-25 15:20:09] Filling missing b3 at row 3021 with moving average -0.39794820000000003
[2025-03-25 15:20:09] Filling missing b1 at row 3022 with moving average 0.2453607
[2025-03-25 15:20:09] Filling missing b2 at row 3025 with moving average 0.3027336
[2025-03-25 15:20:09] Filling missing b2 at row 3026 with moving average 0.30720949999999997
[2025-03-25 15:20:09] Filling missing b1 at row 3027 with moving average 0.329589
[2025-03-25 15:20:09] Filling missing b4 at row 3028 with moving average -0.30151290000000003
[2025-03-25 15:20:09] Filling missing b2 at row 3029 with moving average 0.31602566666666665
[2025-03-25 15:20:09] Filling missing b2 at row 3031 with moving average 0.30309528888888887
[2025-03-25 15:20:09] Filling missing b1 at row 3034 with moving average 0.2966301
[2025-03-25 15:20:09] Filling missing b2 at row 3034 with moving average 0.29268166296296294
[2025-03-25 15:20:09] Filling missing b2 at row 3035 with moving average 0.28921045432098763
[2025-03-25 15:20:09] Filling missing b2 at row 3036 with moving average 0.2903993390946502
[2025-03-25 15:20:09] Filling missing b3 at row 3036 with moving average -0.3320304
[2025-03-25 15:20:09] Filling missing b1 at row 3037 with moving average 0.30151290000000003
[2025-03-25 15:20:09] Filling missing b2 at row 3038 with moving average 0.2871971644718793
[2025-03-25 15:20:09] Filling missing b3 at row 3039 with moving average -0.34505119999999995
[2025-03-25 15:20:09] Filling missing b4 at row 3039 with moving average -0.3356925
[2025-03-25 15:20:09] Filling missing b4 at row 3043 with moving average -0.3332511
[2025-03-25 15:20:09] Filling missing b3 at row 3046 with moving average -0.3320304
[2025-03-25 15:20:09] Filling missing b1 at row 3047 with moving average 0.3149406
[2025-03-25 15:20:09] Filling missing b1 at row 3048 with moving average 0.317382
[2025-03-25 15:20:09] Filling missing b3 at row 3049 with moving average -0.30843020000000004
[2025-03-25 15:20:09] Filling missing b4 at row 3050 with moving average -0.2795403
[2025-03-25 15:20:09] Filling missing b1 at row 3054 with moving average 0.2648919
[2025-03-25 15:20:09] Filling missing b1 at row 3056 with moving average 0.2555332
[2025-03-25 15:20:09] Filling missing b4 at row 3059 with moving average -0.34789950000000003
[2025-03-25 15:20:09] Filling missing b1 at row 3060 with moving average 0.2990715
[2025-03-25 15:20:09] Filling missing b1 at row 3061 with moving average 0.3023267
[2025-03-25 15:20:09] Filling missing b1 at row 3062 with moving average 0.3017841666666667
[2025-03-25 15:20:09] Filling missing b2 at row 3063 with moving average 0.2783196
[2025-03-25 15:20:09] Filling missing b3 at row 3063 with moving average -0.35278230000000005
[2025-03-25 15:20:09] Filling missing b4 at row 3066 with moving average -0.3808584
[2025-03-25 15:20:09] Filling missing b1 at row 3067 with moving average 0.280761
[2025-03-25 15:20:09] Filling missing b2 at row 3069 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b2 at row 3072 with moving average 0.3186027
[2025-03-25 15:20:09] Filling missing b3 at row 3072 with moving average -0.2954094
[2025-03-25 15:20:09] Filling missing b2 at row 3073 with moving average 0.3247062
[2025-03-25 15:20:09] Filling missing b1 at row 3075 with moving average 0.3063957
[2025-03-25 15:20:09] Filling missing b2 at row 3076 with moving average 0.2913404
[2025-03-25 15:20:09] Filling missing b1 at row 3078 with moving average 0.29744390000000004
[2025-03-25 15:20:09] Filling missing b2 at row 3081 with moving average 0.2917473
[2025-03-25 15:20:09] Filling missing b4 at row 3082 with moving average -0.3063957
[2025-03-25 15:20:09] Filling missing b1 at row 3084 with moving average 0.3112785
[2025-03-25 15:20:09] Filling missing b1 at row 3085 with moving average 0.30883710000000003
[2025-03-25 15:20:09] Filling missing b1 at row 3087 with moving average 0.3055819
[2025-03-25 15:20:09] Filling missing b3 at row 3088 with moving average -0.35034089999999996
[2025-03-25 15:20:09] Filling missing b1 at row 3089 with moving average 0.31304173333333335
[2025-03-25 15:20:09] Filling missing b2 at row 3089 with moving average 0.2966301
[2025-03-25 15:20:09] Filling missing b1 at row 3090 with moving average 0.3185122777777778
[2025-03-25 15:20:09] Filling missing b1 at row 3091 with moving average 0.32282240370370374
[2025-03-25 15:20:09] Filling missing b1 at row 3094 with moving average 0.29803666790123456
[2025-03-25 15:20:09] Filling missing b2 at row 3095 with moving average 0.2832024
[2025-03-25 15:20:09] Filling missing b2 at row 3098 with moving average 0.2860507
[2025-03-25 15:20:09] Filling missing b4 at row 3098 with moving average -0.3332511
[2025-03-25 15:20:09] Filling missing b4 at row 3099 with moving average -0.3259269
[2025-03-25 15:20:09] Filling missing b3 at row 3100 with moving average -0.3283683
[2025-03-25 15:20:09] Filling missing b4 at row 3100 with moving average -0.32348550000000004
[2025-03-25 15:20:09] Filling missing b2 at row 3104 with moving average 0.256347
[2025-03-25 15:20:09] Filling missing b2 at row 3106 with moving average 0.2404779
[2025-03-25 15:20:09] Filling missing b2 at row 3108 with moving average 0.2437331
[2025-03-25 15:20:09] Filling missing b1 at row 3109 with moving average 0.2941887
[2025-03-25 15:20:09] Filling missing b2 at row 3110 with moving average 0.2606872666666667
[2025-03-25 15:20:09] Filling missing b2 at row 3113 with moving average 0.2956354555555556
[2025-03-25 15:20:09] Filling missing b1 at row 3115 with moving average 0.33813390000000004
[2025-03-25 15:20:09] Starting search from index 3
[2025-03-25 15:20:09] Valid input-target pair found at index 3.
[2025-03-25 15:20:09] Using starting index 3 for constructing input-target pairs.
[2025-03-25 15:20:09] Constructed sample at index 3.
[2025-03-25 15:20:09] Constructed sample at index 4.
[2025-03-25 15:20:09] Constructed sample at index 5.
[2025-03-25 15:20:09] Constructed sample at index 6.
[2025-03-25 15:20:09] Constructed sample at index 7.
[2025-03-25 15:20:09] Constructed sample at index 8.
[2025-03-25 15:20:09] Constructed sample at index 9.
[2025-03-25 15:20:09] Constructed sample at index 10.
[2025-03-25 15:20:09] Constructed sample at index 11.
[2025-03-25 15:20:09] Constructed sample at index 12.
[2025-03-25 15:20:09] Constructed sample at index 13.
[2025-03-25 15:20:09] Constructed sample at index 14.
[2025-03-25 15:20:09] Constructed sample at index 15.
[2025-03-25 15:20:09] Constructed sample at index 16.
[2025-03-25 15:20:09] Constructed sample at index 17.
[2025-03-25 15:20:09] Constructed sample at index 18.
[2025-03-25 15:20:09] Constructed sample at index 19.
[2025-03-25 15:20:09] Constructed sample at index 20.
[2025-03-25 15:20:09] Constructed sample at index 21.
[2025-03-25 15:20:09] Constructed sample at index 22.
[2025-03-25 15:20:09] Constructed sample at index 23.
[2025-03-25 15:20:09] Constructed sample at index 24.
[2025-03-25 15:20:09] Constructed sample at index 25.
[2025-03-25 15:20:09] Constructed sample at index 26.
[2025-03-25 15:20:09] Constructed sample at index 27.
[2025-03-25 15:20:09] Constructed sample at index 28.
[2025-03-25 15:20:09] Constructed sample at index 29.
[2025-03-25 15:20:09] Constructed sample at index 30.
[2025-03-25 15:20:09] Constructed sample at index 31.
[2025-03-25 15:20:09] Constructed sample at index 32.
[2025-03-25 15:20:09] Constructed sample at index 33.
[2025-03-25 15:20:09] Constructed sample at index 34.
[2025-03-25 15:20:09] Constructed sample at index 35.
[2025-03-25 15:20:09] Constructed sample at index 36.
[2025-03-25 15:20:09] Constructed sample at index 37.
[2025-03-25 15:20:09] Constructed sample at index 38.
[2025-03-25 15:20:09] Constructed sample at index 39.
[2025-03-25 15:20:09] Constructed sample at index 40.
[2025-03-25 15:20:09] Constructed sample at index 41.
[2025-03-25 15:20:09] Constructed sample at index 42.
[2025-03-25 15:20:09] Constructed sample at index 43.
[2025-03-25 15:20:09] Constructed sample at index 44.
[2025-03-25 15:20:09] Constructed sample at index 45.
[2025-03-25 15:20:09] Constructed sample at index 46.
[2025-03-25 15:20:09] Constructed sample at index 47.
[2025-03-25 15:20:09] Constructed sample at index 48.
[2025-03-25 15:20:09] Constructed sample at index 49.
[2025-03-25 15:20:09] Constructed sample at index 50.
[2025-03-25 15:20:09] Constructed sample at index 51.
[2025-03-25 15:20:09] Constructed sample at index 52.
[2025-03-25 15:20:09] Constructed sample at index 53.
[2025-03-25 15:20:09] Constructed sample at index 54.
[2025-03-25 15:20:09] Constructed sample at index 55.
[2025-03-25 15:20:09] Constructed sample at index 56.
[2025-03-25 15:20:09] Constructed sample at index 57.
[2025-03-25 15:20:09] Constructed sample at index 58.
[2025-03-25 15:20:09] Constructed sample at index 59.
[2025-03-25 15:20:09] Constructed sample at index 60.
[2025-03-25 15:20:09] Constructed sample at index 61.
[2025-03-25 15:20:09] Constructed sample at index 62.
[2025-03-25 15:20:09] Constructed sample at index 63.
[2025-03-25 15:20:09] Constructed sample at index 64.
[2025-03-25 15:20:09] Constructed sample at index 65.
[2025-03-25 15:20:09] Constructed sample at index 66.
[2025-03-25 15:20:09] Constructed sample at index 67.
[2025-03-25 15:20:09] Constructed sample at index 68.
[2025-03-25 15:20:09] Constructed sample at index 69.
[2025-03-25 15:20:09] Constructed sample at index 70.
[2025-03-25 15:20:09] Constructed sample at index 71.
[2025-03-25 15:20:09] Constructed sample at index 72.
[2025-03-25 15:20:09] Constructed sample at index 73.
[2025-03-25 15:20:09] Constructed sample at index 74.
[2025-03-25 15:20:09] Constructed sample at index 75.
[2025-03-25 15:20:09] Constructed sample at index 76.
[2025-03-25 15:20:09] Constructed sample at index 77.
[2025-03-25 15:20:09] Constructed sample at index 78.
[2025-03-25 15:20:09] Constructed sample at index 79.
[2025-03-25 15:20:09] Constructed sample at index 80.
[2025-03-25 15:20:09] Constructed sample at index 81.
[2025-03-25 15:20:09] Constructed sample at index 82.
